day_of_year,hour,temperature_c,humidity,pressure_hpa,wind_speed_mps,dew_point_c,cloud_base_km,aerosol_index,precipitation_mm,cloud_type,next_day_temperature_c
78.0,13.0,20.60101940469128,72.67522178727225,1013.1794123804033,7.557972384822356,15.701918075795499,1.7944822534576277,1.1622485987970188,4.228957238370428,cumulus,18.223248388678922
141.0,11.0,19.861476027896504,63.32339705366986,1006.5891758969906,1.6301349461456225,11.287551069783955,3.2399797906253323,1.0172220075960348,0.012993864954314843,cumulus,19.519578088551295
204.0,18.0,5.277457856002882,82.80368068593047,1010.6879644143822,7.748233855820855,1.2838794264970026,1.417059111274613,0.8984260475377682,6.04709579394938,cumulus,3.489514197525887
85.0,17.0,24.79208032258839,67.16595761526314,1015.3224979707941,4.2422954713737555,17.8437144533147,1.0903668957801724,1.023362938099646,3.1940090516886723,cumulus,23.952869082347814
119.0,7.0,30.053538147243167,60.07568304162922,1008.1112598539255,5.150482655302273,22.98899464157392,1.699858015659643,1.0705039074842488,1.0829815368664888,cumulus,28.53042311550807
307.0,6.0,10.800500883669411,86.46099073169201,1020.5299958449147,6.134304931380463,8.069524932772918,1.006008630426078,0.8098498823604245,2.374660749144088,stratus,9.446303927209957
105.0,22.0,25.52503390178563,53.60325958489558,1020.9603343439202,0.9292388580150308,16.777181836891614,2.8605647371854466,0.7098382957238569,0,cumulus,27.372200954158032
201.0,13.0,12.655465879090356,71.50080105500881,1002.179243084044,8.395422418106433,6.274047515967587,1.6812439175588079,0.9051316580733922,0.9183000838891333,cumulus,12.06789830423678
10.0,8.0,15.448908523330541,67.11103800066319,1017.5571563939717,3.215619233364266,8.954494743372296,1.7549977888515316,0.9260817853478801,0.9114834130569456,cumulus,15.50437387866752
358.0,23.0,11.88864149614855,58.104275201088825,1016.164589780801,0.9004579227857503,2.1118189781245142,2.246964855100051,1.0334743327551066,0,cumulus,12.005810485457735
204.0,6.0,14.088747644159248,62.097157896278105,1008.0622425472295,5.720497317625976,5.51000535505185,1.8015155711788922,0.9709103120089854,0,cumulus,14.251739224559946
248.0,3.0,7.6187512091969785,72.12336915480552,1006.8565964448693,1.3674257347449281,2.69588305583505,1.714621652157742,1.050279054958372,0,cumulus,6.7495176722758785
6.0,13.0,16.26741320727774,50.79512125576086,1020.0769088060104,3.178221810435863,6.919486401140523,2.792223296376449,1.1917002018517513,0,cumulonimbus,17.243696797142608
267.0,12.0,7.626414064520551,76.41804909908633,1012.3413383518756,9.915894928481858,2.883944609088025,1.14531803506104,1.0367533766556776,3.15163134816839,cumulus,6.0383391661890204
15.0,6.0,21.58860958014094,65.54873656353007,1021.1621480484791,6.763742379442716,14.843883303485796,2.332307092372584,0.9565255762013426,1.6392568610703735,cumulus,19.449583606060287
83.0,6.0,31.863789657542995,56.420072199173454,1014.0904461371555,6.251019617010878,22.805715355585047,2.490053569758302,0.7014573461615483,0.4504658048770934,cumulus,32.04450028380921
254.0,15.0,2.835386347380501,81.72112972292943,1006.6418410246533,3.0654051276919576,-0.21745981131367398,1.6455864613897941,1.0335303344951416,2.9212934250362816,stratus,1.0558904226294445
348.0,17.0,4.4403568551263275,60.11317278635604,1025.0261453944152,2.332861509789753,-3.8922022851363156,2.365722671855579,0.9531230789741102,1.1276141121935779,stratus,4.405351130853618
281.0,8.0,9.72839988316631,59.003942092091194,1006.0585373475204,8.615495851472188,-0.5889492120314888,3.0048388850867696,0.9040121205211188,0.26439596890788336,cumulus,8.011978803776108
214.0,17.0,8.74887202668522,80.7114073891669,1006.3375817229734,6.61064707120944,4.223420333511939,1.1249382392578708,1.1398116141496224,4.558168742811322,stratus,6.751202400439177
61.0,23.0,23.299322751048415,43.84104776402565,1008.0361328781303,5.56345749396963,11.529065120951985,3.0636765387750784,0.6829934911313565,0,cumulus,23.346897963715488
28.0,15.0,16.735875161522856,54.57785362137796,1019.7837333730441,3.5457671631406686,7.104904083187132,1.769328728898822,0.9527378071938668,0,cumulus,16.991126762731433
163.0,9.0,22.703760623128748,48.55141723561561,1009.3687254821516,4.153724334969306,11.635304303625771,2.722499815083588,1.0215180377093744,0,cumulus,22.43599476320532
71.0,12.0,22.690553004936934,61.4749414254363,1015.7911789860145,0.5428863985965868,15.258721541919103,0.9653205050613132,0.9269313353873042,1.4596496446901415,cumulus,22.856894520777853
349.0,18.0,8.6626913220085,83.33945006419926,1022.0172763053372,1.6831038227161776,5.325277082083778,1.608362240045678,0.9061364200426933,3.0025288609241843,stratus,7.159400468350509
155.0,22.0,14.25132139290497,54.87540409469534,1017.371750529078,5.902870817846089,5.707698494776371,2.471680256377796,0.9810558895527379,1.1369100580817684,cumulus,14.277442504182615
91.0,9.0,26.757862263487755,43.70472522409771,1012.3731198887208,3.2514561571923073,15.236564644491068,2.7859911935476,0.7958743599930489,0,cumulus,26.469566030742413
276.0,17.0,0.3296301289758209,74.63591735629839,1014.4858960487069,1.658757909677309,-4.128332747133851,1.6960387965541057,1.0458134238918095,1.3979677806951851,stratus,0.27559081839188165
265.0,12.0,3.319528920336548,90.41537668914242,1006.819535151087,6.551788691490811,2.2882865452767946,0.5178339488193692,1.3889697065868947,5.697290316923314,stratus,2.9168981042637427
253.0,8.0,9.892440419161925,76.67717686853771,1009.8839912983028,1.6997306811913644,4.334660169405959,1.7129341593012823,1.0185786830319032,2.731276220678904,stratus,9.102640413902739
191.0,5.0,14.757376938563764,68.15465197962973,1008.6364531956299,2.751001738692353,9.769536763386265,0.6196240933748598,1.207161192995795,1.1830244738968465,cumulus,12.920225610070814
14.0,3.0,18.20029794583161,59.300104101396535,1017.7244168737149,5.541293339117795,9.817399679702142,2.1057228958966525,1.0062169624482213,1.146786450975151,cumulus,17.151839560437594
275.0,4.0,8.999625108558517,77.2981556213251,1014.5671981573956,4.034208820158043,4.608114348508418,1.4672208942900402,1.3715720130947116,3.132692871749728,stratus,7.9196870678808295
101.0,18.0,23.83226187319101,54.165867265427586,1011.4464009067077,5.755933782247047,14.107735922226965,2.724607361596897,1.1015870326978063,0.08444325384035789,cumulus,23.99876552080652
183.0,21.0,13.265514349341231,60.98351554481195,1012.0849105411359,1.1750362567001622,5.703938643554402,0.7938235891746841,1.0623288311503651,1.7593980868434425,cumulus,13.885482136183404
120.0,1.0,24.637717458102465,46.38959140345235,1009.4592148291542,1.341978827415563,14.21182978989971,1.8387785634807616,0.9327900706728918,0,cumulus,25.136274804487904
211.0,9.0,10.205100700615327,76.72662253896397,1015.6742233949893,0.9950638996938762,5.389491914407386,0.6325325283770659,0.8924601588352479,2.575216737422496,stratus,8.56092498946892
30.0,8.0,23.320309760079592,88.35081437096156,1023.9976314212591,4.1045669295408125,20.838032593005963,0.2,0.9492908750706798,6.876119242717885,stratus,22.156395876994928
153.0,11.0,23.155450995310318,44.74840214651703,1007.4301926682491,4.071681579699156,10.947203085141883,2.885009148593435,1.1383825778538421,0,cumulus,25.750838213221137
110.0,18.0,19.660999785782096,76.04599724050166,1011.4294307508488,7.169340158033106,15.101927560822247,1.4546839132126956,0.8451975148682558,1.449411887717365,stratus,20.402598535879694
139.0,7.0,25.98297335293673,62.47046775103326,996.810925968714,2.1530334296170084,18.91753785141794,2.04177921667539,1.0824702708372067,0.6992370175251047,cumulus,23.647405147352735
176.0,16.0,10.589260606544102,55.799286071279326,1011.0227426439213,8.419171246879607,0.5276585872956294,1.7010847384048615,1.0306382280035729,0.7647580233992848,cumulus,11.842022596834447
55.0,4.0,28.996879319418937,71.28485598725328,1019.750752562293,4.436242440018824,23.599761831664853,1.6954629236600582,1.1081752185230402,2.43795361120901,stratus,27.297570940799343
349.0,19.0,3.4934993025158843,59.74489257823148,1017.266057805793,8.642230210440246,-4.992094675755031,1.1321481439709657,1.0320020878039062,1.378421241740448,cumulus,3.8195178697871834
214.0,11.0,11.172678619111753,64.84708052446743,1009.6260861618838,0.36327062749252437,3.8237519154093302,2.434263889201296,0.7552888045934169,0,cumulus,10.856286675967807
53.0,2.0,26.01405161735546,56.217726925718004,1016.3029945065603,3.326337211920992,17.005430765682082,2.309689381517233,0.8781962567072588,0,cumulus,28.992383262997357
30.0,14.0,18.728581136205605,60.5135557506,1020.4990867981147,7.889476157910164,9.617737220366188,1.331610701095263,1.0340189304754384,1.7758717030519282,cumulus,19.980202529995612
139.0,9.0,24.953934716577244,49.50315881719728,1004.7441390883931,2.6649224694893654,13.911463717644589,2.9398078652343806,0.9272891057465958,0,cumulus,23.0029658418895
229.0,8.0,11.599799602388282,60.791463229009835,1007.650574266116,4.3645668029857765,3.4169051073483723,1.0686031186290124,0.8247527056753037,2.5424114931715467,cumulus,12.988052527170732
286.0,7.0,11.784828555996057,53.43121541785294,1013.4674832049099,2.321773422342472,2.543541239136626,2.8420626140618452,0.632886248413739,0,stratus,10.92915033823936
16.0,4.0,20.277522842951072,78.86273783473965,1018.9955476493183,1.2743641057607646,15.921994364331423,0.6629038931677952,1.074105266005852,3.051470347242581,stratus,20.855414344393537
71.0,0.0,22.201725474333564,65.26606071194169,1015.5006050924513,0.46447739399391813,14.856398354770727,2.113221105464016,0.854738429162416,0.49729755583786445,cumulus,21.911882560194776
191.0,10.0,15.275963876695739,77.68877864036605,1007.3889204295673,1.2565486039862137,10.873305913710913,0.8223371639347906,1.1716685012708443,0,stratus,15.942498578730165
210.0,10.0,11.898489701949318,70.38563228179179,1001.5698712943791,3.000577537642063,5.699385019241358,1.5250262483883963,1.1492571678474468,0.8986752571608094,stratus,11.708616321949746
256.0,15.0,2.3787357840563157,74.5559820060812,1014.6881241929864,3.770928830553952,-2.4091247376192793,1.7243956696387088,0.8026480491082537,2.961741837698442,stratus,2.981285478041749
313.0,15.0,4.337816473915629,60.4597883647685,1013.1964931591037,2.679903017505381,-4.193743603351896,2.606454274513503,1.0963941508899309,1.5508685461083018,cumulus,2.658733375947384
144.0,22.0,22.43619075487516,60.85825899617402,1006.8613900605534,2.3658883214371467,14.846044136028674,2.4183367187328546,0.7884333678341964,0.3890094231121247,cumulus,23.170922668938942
170.0,21.0,16.130875014291966,69.89371302977476,1008.3643966097454,3.3418653258318525,10.382614870451253,1.2131799269571748,1.1251215996694472,0.7885308754823339,cumulus,16.39377125547672
55.0,12.0,23.491612464504236,48.730072052686964,1014.8540315349283,7.4099362483185915,13.717731389674974,2.0576016292078556,0.4562593057238798,0,cumulus,22.6509303704961
129.0,23.0,22.82646158749678,38.844238444996876,1012.7839512191657,3.3352642618807025,9.461075276039944,3.0810047850657654,0.9764971447846552,0,cumulus,23.933178379768076
285.0,15.0,4.905433641230513,78.28566549693558,1016.328728842608,7.854171446162478,-0.3054190779768823,1.165594569101793,0.9744879914805823,5.358087155326171,cumulus,3.789655431827713
254.0,7.0,13.71452744084639,61.48832953137658,1010.9722029836656,2.6478214446964508,4.8723531520253855,2.223130836026192,0.9652782773993213,1.4868055473674673,cumulus,13.353741380637645
355.0,10.0,14.026088082893182,82.69022941237039,1018.2402685903261,5.673166308679725,10.566904470605488,0.38247959025076295,1.1127408167698274,2.9808126351395483,stratus,14.507543307874638
138.0,18.0,17.88332074120698,75.6029012430586,1009.7497240704519,4.462246000769642,13.574910789412712,1.7566785551630337,1.1929444546635393,4.318142057722545,stratus,16.7337690318019
294.0,19.0,2.7863600605381595,74.42129154075454,1014.8094079076697,2.80723320624192,-2.6092494100441,2.0947655101262592,0.5901426122066838,1.226418004488719,cirrus,2.124327485304704
332.0,18.0,8.027293767655612,78.9048763477352,1011.5753822148997,3.750237764021398,3.511412177556165,2.104590578915861,0.9896316123246311,3.5696056291177625,cumulus,6.823024024736739
216.0,9.0,11.542906730685978,59.62322603165492,1004.743363576249,13.9586010256385,3.3302735593726336,2.3337387284743474,0.8601250086033789,2.9714562124174244,cumulus,9.553465005220605
240.0,5.0,12.286856489144725,78.99987023084296,1005.4885162377707,6.063224781858371,8.931759970164311,1.0158253064330864,1.0829982249226549,6.866569845833535,stratus,12.761861058515926
332.0,11.0,10.193318773789583,68.57831389514415,1018.6197757775703,4.16224294279896,4.672086998296588,1.7922152749097207,0.8671173579858819,2.7623995920928195,cumulus,9.443636098247234
156.0,1.0,21.712330964685595,58.53348265221769,1011.9806645392268,2.4061322137164463,13.6444121835174,1.4241300170716231,0.7612873455129545,1.4194955700911094,cumulus,19.676594091290553
94.0,2.0,28.687818665014582,48.89375573726075,1013.9932208974891,6.755160976729594,18.982375194857973,0.9531754410542648,1.049133572998333,0,cumulus,27.865695364881834
80.0,16.0,22.360525360042068,56.693227073962525,1012.3685411328798,6.420906660734503,14.626048799928439,2.931417481221511,0.8001150221480815,0,cumulus,24.973621762543214
105.0,4.0,26.6927878014408,49.649744086745095,1004.0824552030979,4.440336536587517,16.2865220777841,2.27114885558015,1.1021049694773861,0,cumulus,26.275826234775536
200.0,21.0,10.296297175671805,68.1505571140644,1006.4142716649183,5.622299548134092,3.2718668232098516,2.1784533464980864,1.0822804545441311,1.292763558939563,cumulus,8.290695680625085
154.0,10.0,18.433895123321275,59.044292523726654,1015.9400464912633,7.111714317093586,10.716506683741091,1.501137731502502,0.9579231476302729,0,cumulus,19.106517252979714
273.0,6.0,8.756347724256601,69.76925974714369,1013.729134102429,2.2332493289948503,2.7727017671021166,1.607144178640802,1.1869124331832972,1.4318288189852835,cumulus,7.097831670620019
237.0,21.0,3.9591284530543684,81.7715709871547,1012.6837675413777,1.2698708220221817,-0.3082415561941242,0.8733474189771394,1.149819880548405,2.5690264930043822,stratus,4.071257529648576
33.0,9.0,24.181471217064573,50.91738554987643,1018.0443246820546,1.3380310852453585,15.66221293482744,1.8499752029541687,0.6966549729153101,0,cumulus,24.84043954114368
23.0,2.0,21.66012091873899,49.64975507917712,1014.3566864088388,4.487261807200761,10.988784564187144,1.9164418128200993,0.912143174347273,0,cumulus,20.90778326002761
312.0,16.0,4.877593859686088,67.32497134233199,1006.7233135557713,3.9884346013048506,-1.6474850979910678,2.044378449604772,1.1930913459665746,1.1640439166867593,cumulus,4.686043811684858
314.0,9.0,10.944916954544679,67.56731489357571,1018.8678657767493,0.8324210005327822,4.848805385250709,2.1825013366394996,1.0486896122577007,1.7837257107741995,cumulus,10.122438532740757
223.0,15.0,7.135655813241815,71.69072102672662,1017.707458388393,3.8474449260234205,1.8271355874074138,0.6491293937808745,1.1509943138969074,1.3047918398808918,stratus,6.4569317450352735
99.0,8.0,30.91603379396901,53.66908597675179,1016.1653441331098,9.41477892627546,22.28928172846478,1.8016851136113132,1.0890111881364524,1.3369747759847648,cumulus,30.712429746487853
21.0,21.0,13.258961871048282,71.04243109807067,1019.2773273975254,1.2338349821565904,7.8808521709205515,2.497022992309243,0.8817245367322328,1.0078955886423493,cumulus,12.894172535587327
121.0,22.0,21.512681109795395,59.57648504234431,1013.5326849443993,1.8332485896804742,13.032219315803982,2.334521505365223,0.8625919839921352,0,cumulus,23.477155549710453
247.0,16.0,0.7975388398659558,88.08297305540826,1013.5197138211217,1.732938831332186,-1.2754044993546692,1.1551176684908544,1.123124328864579,5.217675354688784,stratus,2.707519687557686
346.0,10.0,13.723815003900807,71.29294271261274,1016.2068213139047,4.96666603462959,6.8153213090063405,1.656342796839554,1.0710475537109208,3.079187409365402,stratus,12.25344226205104
328.0,22.0,8.32506173120918,80.06219510437661,1017.388775839799,4.5022544384960455,4.439713440128817,1.3134581022916292,1.20676254633319,2.2264300375428907,stratus,8.6966165375608
222.0,4.0,12.881002474658944,78.22759661214374,1009.8651983439993,5.792408852595623,8.776156739762706,0.7617728326230824,1.2386971702384877,3.4428013803497444,stratus,11.72738214065931
279.0,22.0,0.3175055498806518,77.96614026826619,1013.4392545933159,7.372548299742855,-5.037820372975024,1.7407741293363324,1.2263403795715375,1.9398216491482292,cumulus,-0.6090492561129547
296.0,22.0,4.148610821768981,72.11767310667392,1014.2847050721501,11.363694390046057,-1.7235228801840001,2.0940896381158636,1.1275451265201977,1.7788585715917258,cumulus,2.8304586090633297
70.0,21.0,23.1057269576832,59.89793889203503,1013.0777066763474,7.085865999659289,14.210229084097534,1.9180848758421822,1.0389703882122587,1.6335187311522155,cumulus,24.55268457320128
210.0,2.0,13.247695099356251,67.44452405664953,1007.0703391055172,3.884792810462569,6.234672372200341,2.3815381731368483,1.211228518238502,1.9307248393901413,cumulus,13.486503391953544
284.0,19.0,2.2788265332225923,87.58607238331324,1016.1816630266583,1.723702243383898,-0.5762324801073697,0.2,0.8767710079994638,2.6369545720457674,stratus,0.6774082765214732
178.0,22.0,16.473033722262272,60.28441894782615,1007.1963971695765,1.4340934320947594,9.038286354279787,1.3834287880075202,1.1083922325794735,0,cumulus,15.512248634845342
123.0,20.0,18.35137971407962,48.95281754738421,1005.5481304232642,5.385049677404715,8.03154581327834,1.7522836727555036,0.591239604828439,0,cumulus,17.557257726154248
18.0,7.0,23.105495919695134,51.389351749731674,1011.3808247873558,6.373829434258225,13.420244175902852,2.1764659494358107,1.324924438691169,0,cumulus,23.190699668658365
201.0,9.0,13.851683825606523,63.91254890168129,1011.6542879342707,2.857532659714344,7.508924226681106,1.6697422174689993,0.9577296922034877,2.601695508952775,cumulus,16.00074909977412
355.0,15.0,10.669462724411781,75.55399119036709,1015.6316156970364,4.090980751032004,4.789319543777367,1.5161935520276544,1.0645172981725117,3.359998897621936,stratus,11.888962536412999
126.0,17.0,19.11389371153228,64.75334050389051,1006.6046527924192,2.018283917303614,11.236387058033651,2.6089449219301923,1.0765871592727447,0.6960708037575453,cumulus,20.04597317199266
308.0,1.0,6.660666489326275,72.93408016939841,1022.2195433230186,7.58999273513096,1.6432210607112292,1.1559438630090342,1.2573363238146715,1.8309149599251824,cumulus,7.637080740696922
135.0,15.0,18.01015493198868,73.1378132172601,1020.4312219625934,5.8436438500854155,12.87897491548278,2.098246487561873,0.8735566080307142,0.4077591218733323,cumulus,20.973617096167608
141.0,6.0,24.139166835502706,55.46573800086152,1007.4261981531806,3.707409319708583,15.235939429226262,2.991469407614508,0.7982992326697089,0.2034234492172361,cumulus,24.21586904149037
201.0,22.0,10.611566748599573,73.76145265371002,1007.1392989384077,6.910669320007491,5.6142527215854745,1.43342347950355,0.9285751434379942,3.4101459549495234,stratus,10.680665753670068
69.0,2.0,28.323766933130045,44.92181215903297,1024.008117767036,3.908364527407143,16.88598650236841,3.4362014382040993,0.9649717719958723,0,cumulus,27.45102094395453
116.0,15.0,21.243317859750853,66.18170617260607,1012.09829297184,7.343316418958231,13.772445664842122,2.6514346366915835,1.0315733348568301,0.8857370487611528,cumulus,22.056941165773093
337.0,5.0,16.405430717550132,68.08309553464406,1020.6315735190963,3.83483030952545,10.433041216494292,1.4133711846916197,1.1853017685235043,2.052618421171215,cumulus,16.178557254445273
168.0,5.0,21.27173897088757,54.385796900788804,1005.858646814082,5.689420772087489,13.150896056858846,2.3171394801865626,0.7310402691494298,0.3236843798138642,cumulus,20.05846770839782
67.0,15.0,20.31887605106074,54.64487991002864,1009.9187986675859,12.435147457236502,10.83393641547841,1.8842831612852622,0.8834511056813816,0.8569985818626965,cumulus,20.846057221973833
65.0,16.0,20.279220357507445,81.40976071744271,1015.6545131861624,7.7208293534244135,16.67605417675895,1.0567668433452804,0.9025029642850046,4.922363392891236,cumulus,22.359151408609346
300.0,22.0,0.2726634502934955,73.6463428335962,1016.3255567134865,9.758382837284293,-5.4770573670767035,1.4280849644031244,1.2046384199009865,3.2482580224384363,cumulus,-2.1505507605489687
259.0,22.0,3.776560010293832,80.05848459166928,1010.5937902153123,14.227076870384401,0.1131576672969698,1.3691838778919718,0.7815200826343317,5.756599191619658,cumulus,3.987696445325126
364.0,17.0,10.227448609340135,73.72894193330237,1015.220768297023,2.479933202950299,5.113473340102052,2.211208006766737,1.3212292856397687,1.9781824763379126,cumulus,11.33366321290822
208.0,6.0,15.948962934886561,59.375540826939904,1006.2792822683668,3.838988193828806,7.787324438093792,2.529118359857395,0.9853736220851752,0,cumulus,13.822442009351317
85.0,11.0,24.447939341075717,61.7573976504275,1010.7935427776918,1.762405620561213,16.380674246559327,1.456636583575567,0.7551372499539146,0,cumulus,25.519741022272004
334.0,13.0,9.550193930886534,64.0016422127623,1022.8302775944578,1.0041333135090473,3.174691323051813,1.5003286918510461,0.939497720072805,0,cumulus,9.356834267135346
26.0,17.0,12.729010998351724,64.37782226012348,1018.7914223188089,3.578215511611395,5.629265013760076,1.4593645191811022,0.985189045876394,0.062046338884490626,cumulus,13.315611931403573
15.0,9.0,19.91326651007466,55.334778506251865,1021.1336578404736,2.7425972445156086,10.995258311316121,1.913191718862156,0.8906266621418905,0,cumulus,18.052913138064035
11.0,23.0,15.23148410036506,69.74051470029453,1011.7567976068927,4.1781031693905915,8.528695424911035,1.2566057201319585,0.9842530094224371,1.181433382700237,stratus,15.361604667396525
15.0,14.0,16.632823629846204,48.52415369137684,1025.8558940287382,0.8593188693586454,7.0188158509921275,1.992756989679329,0.8701848744582198,0,cumulus,16.940298380061364
139.0,1.0,21.925366417023838,68.33263790936977,1007.4494461680799,5.861713102629731,15.43178618973662,1.6183399520518185,1.1339566738927487,0.5257727249639563,cumulus,19.527746597795108
130.0,0.0,21.278190317937664,58.082665216695325,1005.5219509417063,17.417174851286596,13.283679589798584,2.0049933877950816,0.9672484313314369,4.589504170234667,cumulus,19.76563747183051
346.0,23.0,10.413182873766022,58.76135073954478,1024.6294264228839,1.2592456427648258,2.290038724054943,1.2471109662223285,0.9963508092827307,0,cumulus,10.71366117451234
298.0,12.0,4.6558364943979464,80.16137793041102,1015.0945726152571,2.4198547361498175,0.005904328539828474,1.770480970632049,1.0912603581856326,3.8926221649603807,cumulus,3.835805852857341
121.0,19.0,22.945840423956604,64.82544919554172,1016.842425828787,1.5770828776883277,16.665974746964338,1.265119090618889,0.9582139122346696,0.473649726976826,cumulus,23.749666955182523
248.0,7.0,9.063062599164072,61.4470004693355,1008.8012236618788,2.242940912355633,1.0747573025034933,1.9571103570785995,0.9138524925709738,0,cumulus,7.249566027410076
326.0,8.0,10.60391618544102,75.12136473334266,1021.8249279070128,0.28789229914493175,4.533878842408525,2.623862180314019,0.8891011368931268,3.3487737190265054,cumulus,10.593123292427062
77.0,1.0,28.04552291065521,51.45048772003672,1015.103429730174,4.180383726775838,18.717438099829565,1.9297397529124145,1.0260055786299382,0,cumulus,28.99857815112143
245.0,13.0,3.8930078433780086,68.12792136302005,1010.2715713647211,5.834926555388826,-2.832927463055061,1.8133322801745473,0.7214571911925151,1.961422503858252,cumulus,4.373254059292285
225.0,19.0,5.619278717159164,71.66597681677064,1014.3443945877451,4.750931043618859,0.20919792150988814,0.20779950204164432,1.1866428550119397,4.134808694030161,stratus,5.9191052957118
141.0,6.0,24.998262155301315,53.60364895153503,1013.2899691235376,1.907775994074224,15.973022546298038,1.9370390626633638,0.9175814933637781,0,cumulus,25.49346107400047
15.0,23.0,14.187413470615843,62.57885576939009,1014.224694866469,1.7855869574812149,6.998680814021509,2.0904628689370206,1.2553031189796244,0.2908634334459462,cumulus,15.193305392719475
221.0,17.0,3.5857461230481045,76.22987205279834,1009.0726369491578,5.2351215262200155,-1.1620687790899866,2.397099846721554,0.7924938648972404,1.383901530170747,cumulus,4.67067253431007
121.0,8.0,23.28914818606004,53.085045412181394,1005.7158937645544,10.999622650515672,13.662973747407634,1.884766341381453,0.8034405169151984,0.37195390109782933,cumulus,23.0726586161338
188.0,17.0,10.148214269244873,78.12122100190362,1004.8984974023763,7.815297916252206,5.310606457361299,1.340902329151964,1.0863831912112305,2.744113773061267,cumulus,11.741359851739054
197.0,1.0,16.140518264252805,62.347983716889054,1013.0797910017652,4.663603128097772,8.73181048129235,2.913461236728197,0.8305645527988506,1.418403585841712,stratus,15.283759809908842
112.0,12.0,23.479057514350526,61.65595141136214,1009.702985995726,3.482770366585511,16.209403989327612,2.5517498157832224,1.1317603476800158,0,cumulus,25.02779309835461
55.0,12.0,24.585057006293187,56.665191379951686,1012.2254880743841,3.081747949542558,16.476986431550912,2.377959335758532,1.0179036819671372,0,cumulus,24.367531461317192
252.0,4.0,5.898039805046714,77.50831157249839,1010.7878093344885,0.989436930591745,1.590314322669188,1.5332678013220522,1.159718862564648,2.190014295900857,stratus,5.043454762048629
203.0,19.0,7.159734834512732,61.6215548356942,1006.4132547501284,3.9859085963711793,-0.38481810810967193,1.543133819543608,0.8276673927091385,0,cumulus,7.457932807028306
201.0,2.0,12.330365331978262,64.15559888694564,1006.5174135803563,5.6941918029829965,5.7086512267693985,2.2208379759037182,0.9240121428008446,0.6074477460319927,cirrus,11.874236302130937
6.0,2.0,16.67623651218535,67.0585971730365,1020.7433899081849,1.2270191327893334,11.117750290638371,1.5730059958663365,0.7467139911038851,0.5792604576069761,cumulus,18.411736667341785
84.0,8.0,26.86728995862695,60.40627869535576,1017.229963276005,1.6028431180554952,19.244903224310377,2.240111976725185,1.0798351153923174,0,cumulus,27.132699032416696
169.0,1.0,18.514881259266062,63.50944525343073,1011.3135159642778,2.1669535432846883,10.447729021799804,2.094503719553975,1.107803372419274,0.08539991992487618,cumulus,19.232815212269195
213.0,8.0,16.426644641894722,65.22077806141796,1006.9547958925363,3.880403957090497,9.062558226134245,1.6326188432534148,0.9806584743995463,2.7667725700762924,cumulus,13.43637619495543
213.0,15.0,3.9920230604426883,76.54000014498641,1010.6182268542718,9.22003642336177,-0.2797602534439284,0.907276937567963,1.0745694892870323,3.8490017084779886,cumulus,3.3575712868702245
128.0,0.0,26.221125724183402,60.914920823923296,1011.2839347604901,1.3956920258024839,18.844467055537052,1.7493422585400111,0.6372690210295389,0.4729375700146926,cumulus,25.359473792430276
121.0,8.0,24.891682055612275,72.59896840097184,1004.3676528506303,7.475866691712062,20.412224315700918,1.7326980089125061,1.0817819471966017,1.4579555144618277,cumulus,25.932383896844936
338.0,13.0,6.309786154727111,63.562166366281716,1022.625415277567,5.97314551615177,-0.5773287382326266,1.9384426622153945,1.0008645325942027,1.2996558569779781,cumulus,7.263446652607292
313.0,21.0,3.4271285354784506,72.7711564991085,1019.6060319592481,7.374098407122952,-2.260547631367039,2.9266282465721654,0.8250124565143628,2.011224560096419,cumulus,2.179037660185739
68.0,17.0,17.497711480164508,66.83913335609049,1010.308239077118,6.629386915760149,10.882195224410312,1.492347758711269,0.801187362768907,1.1869579957920893,cumulus,18.209862860744945
306.0,17.0,1.7812805852370734,84.5244734396744,1012.3133348396397,5.366931899637905,-1.4189015157085958,0.2,1.1359403000024075,5.000380985397438,stratus,2.5867010525717555
341.0,1.0,12.23845671238494,64.4158385510644,1022.0859750536105,2.106199526881062,4.4343403912943185,2.288885051567717,0.757575214352767,1.57010195524424,cumulus,11.225092698514565
318.0,11.0,9.916308374763144,57.48373130941532,1018.09346169318,4.352674252308464,1.328698294983825,2.340112144459159,1.0698579560139458,0,cumulus,9.480623917607897
352.0,6.0,18.294743619066754,69.17823492117951,1021.6637696208455,9.010405050868846,11.501574740832705,0.9613486191911327,0.9056566314635938,1.144584510474227,cumulus,17.05232998655235
352.0,5.0,18.265954120483542,69.53236923314606,1019.2454580934367,3.8775034218027797,11.612347801233403,1.3699207269892337,1.130135186123901,2.3599866165335173,cumulus,16.511327966398092
5.0,22.0,11.58457152369313,75.22984815466104,1012.7068085280205,1.8915444780097121,6.405417770362761,1.649331393604523,1.0664515979326923,0.4592469351521995,stratus,11.291058051265667
231.0,5.0,6.837655878010793,59.74951690211415,1007.1142130597532,2.8706862871491703,-1.098944701111852,1.0834713595250753,1.071582483066024,0,cumulus,5.285345441660102
198.0,3.0,17.04997001454196,78.62573412335026,1011.3740589041555,1.9968201367920044,13.143951119260457,0.29951762090943757,0.8279684509789974,1.5775952771611514,stratus,16.242496721897126
344.0,13.0,12.342995401457433,63.53680050612222,1014.036281405372,6.626452845279415,3.7880463048680717,1.1636248270146876,1.0308203907293794,2.003466911819255,cumulus,11.752619982437864
